src_ip,dst_ip,protocol,timestamp,src_port,dst_port,protocol_type
192.168.0.123,192.168.0.1,17,1722604246.405082,64601.0,53.0,UDP
192.168.0.123,52.37.252.164,6,1722604246.405270,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604246.405302,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604246.405317,53044.0,443.0,TCP
192.168.0.1,192.168.0.123,17,1722604246.594038,53.0,60111.0,UDP
192.168.0.1,192.168.0.123,17,1722604246.594092,53.0,64601.0,UDP
52.37.252.164,192.168.0.123,6,1722604246.856844,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604246.856844,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604246.874136,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604246.900628,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604247.033901,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604247.033901,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604247.033945,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604247.034629,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604247.387286,443.0,53044.0,TCP
192.168.0.123,35.186.224.22,6,1722604252.665788,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604252.708934,443.0,53094.0,TCP
192.168.0.123,35.186.224.24,6,1722604257.848395,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604257.901045,443.0,52625.0,TCP
192.168.0.123,35.186.224.40,6,1722604265.033260,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604265.106171,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722604265.194436,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604265.240519,52427.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722604265.448705,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604265.524492,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604265.713289,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604265.765659,52635.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604267.014147,53141.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604267.056550,443.0,53141.0,TCP
157.240.237.60,192.168.0.123,6,1722604267.272428,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604267.272487,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604267.273247,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604267.273266,53157.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604269.475793,53143.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604269.524952,443.0,53143.0,TCP
104.199.240.237,192.168.0.123,6,1722604269.595964,4070.0,52429.0,TCP
192.168.0.123,104.199.240.237,6,1722604269.650568,52429.0,4070.0,TCP
192.168.0.123,199.232.214.248,6,1722604269.682943,53126.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722604269.749520,443.0,53126.0,TCP
192.168.0.123,199.232.210.248,6,1722604269.778598,53145.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604269.778891,53144.0,443.0,TCP
199.232.210.248,192.168.0.123,6,1722604269.845698,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722604269.846536,443.0,53145.0,TCP
192.168.0.123,44.224.90.130,6,1722604271.688380,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604271.994527,443.0,53163.0,TCP
192.168.0.123,239.255.255.250,17,1722604272.559975,64603.0,1900.0,UDP
192.168.0.123,192.168.0.255,17,1722604273.320599,57621.0,57621.0,UDP
192.168.0.123,192.168.0.1,17,1722604273.371126,55205.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604273.371240,64686.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604273.426064,53.0,55205.0,UDP
192.168.0.1,192.168.0.123,17,1722604273.436379,53.0,64686.0,UDP
192.168.0.123,35.186.224.22,17,1722604273.437410,55167.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604273.437464,55167.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604273.437608,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604273.437632,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604273.497665,443.0,55167.0,UDP
35.186.224.22,192.168.0.123,6,1722604273.497665,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604273.497665,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604273.497665,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722604273.544080,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604273.557513,443.0,55167.0,UDP
192.168.0.123,35.186.224.22,17,1722604273.558011,55167.0,443.0,UDP
192.168.0.123,239.255.255.250,17,1722604273.576422,64603.0,1900.0,UDP
35.186.224.22,192.168.0.123,17,1722604273.611539,443.0,55167.0,UDP
35.186.224.22,192.168.0.123,17,1722604273.611539,443.0,55167.0,UDP
192.168.0.123,35.186.224.22,17,1722604273.612074,55167.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604273.612148,55167.0,443.0,UDP
35.186.224.22,192.168.0.123,6,1722604273.613752,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604273.617233,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604273.617233,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604273.617233,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722604273.617272,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604273.617500,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604273.617529,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604273.617549,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604273.626126,443.0,55167.0,UDP
35.186.224.22,192.168.0.123,6,1722604273.659384,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604273.674492,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722604273.674534,52569.0,443.0,TCP
192.168.0.123,239.255.255.250,17,1722604274.578306,64603.0,1900.0,UDP
192.168.0.123,239.255.255.250,17,1722604275.586386,64603.0,1900.0,UDP
192.168.0.123,52.37.252.164,6,1722604277.046700,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604277.046748,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604277.046761,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604277.391087,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604277.391087,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604277.391087,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604277.391087,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604277.391087,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604277.391087,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604277.391147,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604277.391759,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604277.770240,443.0,53044.0,TCP
192.168.0.123,192.168.0.1,17,1722604282.314296,56059.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604282.314402,49349.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604282.364648,53.0,49349.0,UDP
192.168.0.1,192.168.0.123,17,1722604282.371848,53.0,56059.0,UDP
192.168.0.123,35.186.224.22,17,1722604282.372769,54855.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604282.372816,54855.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604282.373022,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604282.373072,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604282.373098,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604282.420031,443.0,54855.0,UDP
35.186.224.22,192.168.0.123,6,1722604282.420031,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604282.420145,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604282.420167,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604282.420177,443.0,53094.0,TCP
192.168.0.123,35.186.224.22,6,1722604282.466308,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604282.484673,443.0,54855.0,UDP
35.186.224.22,192.168.0.123,17,1722604282.484673,443.0,54855.0,UDP
35.186.224.22,192.168.0.123,17,1722604282.484758,443.0,54855.0,UDP
192.168.0.123,35.186.224.22,17,1722604282.485286,54855.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604282.485668,54855.0,443.0,UDP
35.186.224.22,192.168.0.123,17,1722604282.531794,443.0,54855.0,UDP
35.186.224.22,192.168.0.123,6,1722604282.531794,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,17,1722604282.531794,443.0,54855.0,UDP
192.168.0.123,35.186.224.22,17,1722604282.532057,54855.0,443.0,UDP
35.186.224.22,192.168.0.123,6,1722604282.532069,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604282.532069,443.0,53094.0,TCP
192.168.0.123,35.186.224.22,6,1722604282.532092,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,17,1722604282.532166,54855.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604282.532747,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604282.532780,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604282.555654,443.0,54855.0,UDP
35.186.224.22,192.168.0.123,6,1722604282.609031,443.0,53094.0,TCP
192.168.0.123,23.211.137.48,6,1722604284.034980,53172.0,443.0,TCP
23.211.137.48,192.168.0.123,6,1722604284.044903,443.0,53172.0,TCP
192.168.0.123,23.211.137.48,6,1722604284.044936,53172.0,443.0,TCP
23.211.137.48,192.168.0.123,6,1722604284.045522,443.0,53172.0,TCP
192.168.0.123,20.189.173.26,6,1722604289.657978,53175.0,443.0,TCP
20.189.173.26,192.168.0.123,6,1722604289.967370,443.0,53175.0,TCP
192.168.0.123,20.189.173.26,6,1722604289.967436,53175.0,443.0,TCP
192.168.0.123,20.189.173.26,6,1722604289.968428,53175.0,443.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.240742,443.0,53175.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.240820,53175.0,443.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.243768,53175.0,443.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.524909,443.0,53175.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.524909,443.0,53175.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.524959,53175.0,443.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.524986,53175.0,443.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.525012,443.0,53175.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.525012,443.0,53175.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.525033,53175.0,443.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.525061,53175.0,443.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.525647,443.0,53175.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.525746,53175.0,443.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.527748,53175.0,443.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.527937,53175.0,443.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.527982,53175.0,443.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.800668,443.0,53175.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.800698,53175.0,443.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.800726,443.0,53175.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.800741,443.0,53175.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.800753,443.0,53175.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.800760,443.0,53175.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.800775,53175.0,443.0,TCP
20.189.173.26,192.168.0.123,6,1722604290.802760,443.0,53175.0,TCP
192.168.0.123,20.189.173.26,6,1722604290.802786,53175.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722604295.727243,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604295.766859,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604295.911405,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604295.963707,52635.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722604296.042225,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604296.103215,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722604296.212850,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604296.260840,52427.0,443.0,TCP
192.168.0.1,224.0.0.1,2,1722604301.164398,,,
192.168.0.123,224.0.0.252,2,1722604301.271255,,,
192.168.0.123,192.168.0.1,17,1722604301.432572,51841.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604301.432768,53444.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604301.497816,53.0,51841.0,UDP
192.168.0.1,192.168.0.123,17,1722604301.498916,53.0,53444.0,UDP
192.168.0.123,35.186.224.24,17,1722604301.499673,54309.0,443.0,UDP
192.168.0.123,35.186.224.24,17,1722604301.499721,54309.0,443.0,UDP
192.168.0.123,35.186.224.24,6,1722604301.499855,52625.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604301.499882,52625.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604301.499908,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604301.542635,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604301.542635,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604301.542635,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604301.542635,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,17,1722604301.544586,443.0,54309.0,UDP
192.168.0.1,224.0.0.2,2,1722604301.564007,,,
192.168.0.123,35.186.224.24,6,1722604301.588936,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,17,1722604301.609453,443.0,54309.0,UDP
192.168.0.123,35.186.224.24,17,1722604301.610043,54309.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604301.651351,443.0,54309.0,UDP
192.168.0.123,35.186.224.24,17,1722604301.651752,54309.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604301.652237,443.0,54309.0,UDP
192.168.0.123,35.186.224.24,17,1722604301.652476,54309.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604301.677628,443.0,54309.0,UDP
35.186.224.24,192.168.0.123,6,1722604301.685428,443.0,52625.0,TCP
192.168.0.123,35.186.224.24,6,1722604301.685974,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604301.734300,443.0,52625.0,TCP
192.168.0.123,35.186.224.24,17,1722604302.196407,54309.0,443.0,UDP
192.168.0.123,35.186.224.24,17,1722604302.196463,54309.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604302.240249,443.0,54309.0,UDP
192.168.0.123,35.186.224.24,17,1722604302.274744,54309.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604302.382657,443.0,54309.0,UDP
192.168.0.123,35.186.224.24,17,1722604302.383035,54309.0,443.0,UDP
192.168.0.123,35.186.224.24,17,1722604302.385211,54309.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604302.433277,443.0,54309.0,UDP
192.168.0.123,35.186.224.24,17,1722604302.467106,54309.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604302.557564,443.0,54309.0,UDP
192.168.0.123,35.186.224.24,17,1722604302.558098,54309.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604302.625655,443.0,54309.0,UDP
192.168.0.123,239.255.255.250,2,1722604302.775722,,,
192.168.0.123,192.168.0.255,17,1722604303.336420,57621.0,57621.0,UDP
192.168.0.123,224.0.0.251,2,1722604306.781234,,,
192.168.0.123,192.168.0.1,17,1722604307.415675,62661.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604307.415794,59611.0,53.0,UDP
192.168.0.123,52.37.252.164,6,1722604307.415987,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604307.416017,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604307.416033,53044.0,443.0,TCP
192.168.0.1,192.168.0.123,17,1722604307.539591,53.0,62661.0,UDP
192.168.0.1,192.168.0.123,17,1722604307.539591,53.0,59611.0,UDP
52.37.252.164,192.168.0.123,6,1722604307.752660,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604307.753125,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604307.753125,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604307.753125,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604307.800869,53044.0,443.0,TCP
192.168.0.1,228.8.8.8,2,1722604308.153937,,,
192.168.0.145,239.255.255.250,17,1722604308.932996,44515.0,1900.0,UDP
192.168.0.145,239.255.255.250,17,1722604308.933111,44515.0,1900.0,UDP
192.168.0.145,239.255.255.250,17,1722604308.933137,44515.0,1900.0,UDP
192.168.0.123,35.186.224.24,6,1722604312.070933,53141.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604312.119995,443.0,53141.0,TCP
192.168.1.1,239.255.255.250,17,1722604312.600626,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604312.600626,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604312.600626,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604312.600919,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604312.600919,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604312.600919,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604312.600919,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604312.600919,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604312.600919,1900.0,1900.0,UDP
52.37.252.164,192.168.0.123,6,1722604313.620140,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604313.620140,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604313.620178,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604313.620853,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604314.011519,443.0,53044.0,TCP
192.168.0.123,35.186.224.24,6,1722604314.529405,53143.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604314.600337,443.0,53143.0,TCP
192.168.0.123,199.232.214.248,6,1722604314.761427,53126.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722604314.848937,443.0,53126.0,TCP
192.168.0.123,199.232.210.248,6,1722604314.855649,53145.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604314.855662,53144.0,443.0,TCP
199.232.210.248,192.168.0.123,6,1722604314.921104,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722604314.922169,443.0,53145.0,TCP
192.168.0.123,35.186.224.40,6,1722604325.928439,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604325.982868,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604326.113030,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604326.167720,52635.0,443.0,TCP
192.168.0.123,224.0.0.251,17,1722604326.314092,5353.0,5353.0,UDP
192.168.0.123,239.255.255.250,17,1722604326.801038,63853.0,1900.0,UDP
192.168.0.123,35.186.224.40,6,1722604327.034003,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604327.083415,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722604327.193038,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604327.236585,52427.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604327.610327,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604327.655618,443.0,53094.0,TCP
192.168.0.123,192.168.0.1,17,1722604327.690248,63826.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604327.690366,53325.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604327.854095,53.0,53325.0,UDP
192.168.0.1,192.168.0.123,17,1722604327.854140,53.0,63826.0,UDP
192.168.0.123,142.250.183.174,17,1722604327.854927,58515.0,443.0,UDP
192.168.0.123,142.250.183.174,17,1722604327.854969,58515.0,443.0,UDP
192.168.0.123,142.250.183.174,17,1722604327.855085,58515.0,443.0,UDP
142.250.183.174,192.168.0.123,17,1722604327.909751,443.0,58515.0,UDP
192.168.0.123,142.250.183.174,17,1722604328.028338,58515.0,443.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.030576,443.0,58515.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.030638,443.0,58515.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.030638,443.0,58515.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.030638,443.0,58515.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.030698,443.0,58515.0,UDP
192.168.0.123,142.250.183.174,17,1722604328.031231,58515.0,443.0,UDP
192.168.0.123,142.250.183.174,17,1722604328.031588,58515.0,443.0,UDP
192.168.0.123,142.250.183.174,17,1722604328.031620,58515.0,443.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.079664,443.0,58515.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.081192,443.0,58515.0,UDP
192.168.0.123,142.250.183.174,17,1722604328.081345,58515.0,443.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.081926,443.0,58515.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.083018,443.0,58515.0,UDP
192.168.0.123,142.250.183.174,17,1722604328.083173,58515.0,443.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.237780,443.0,58515.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.237846,443.0,58515.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.237855,443.0,58515.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.237862,443.0,58515.0,UDP
192.168.0.123,142.250.183.174,17,1722604328.238041,58515.0,443.0,UDP
192.168.0.123,142.250.183.174,17,1722604328.238205,58515.0,443.0,UDP
192.168.0.123,142.250.183.174,17,1722604328.238259,58515.0,443.0,UDP
142.250.183.174,192.168.0.123,17,1722604328.314335,443.0,58515.0,UDP
192.168.0.123,52.37.230.222,6,1722604329.447999,53173.0,443.0,TCP
192.168.0.1,239.255.255.250,17,1722604329.492795,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604329.492910,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604329.492946,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604329.492985,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604329.493041,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604329.493076,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604329.493161,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604329.493262,48219.0,1900.0,UDP
192.168.0.123,104.199.240.237,6,1722604329.656103,52429.0,4070.0,TCP
52.37.230.222,192.168.0.123,6,1722604329.838296,443.0,53173.0,TCP
192.168.0.123,52.37.230.222,6,1722604329.838345,53173.0,443.0,TCP
104.199.240.237,192.168.0.123,6,1722604329.838430,4070.0,52429.0,TCP
192.168.0.123,104.199.240.237,6,1722604329.880043,52429.0,4070.0,TCP
192.168.0.123,35.186.224.24,17,1722604332.194890,65270.0,443.0,UDP
192.168.0.123,35.186.224.24,17,1722604332.194959,65270.0,443.0,UDP
192.168.0.123,35.186.224.24,6,1722604332.195143,52625.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604332.195179,52625.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604332.195204,52625.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604332.195204,52625.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604332.195204,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604332.243416,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604332.243416,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604332.243416,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604332.243416,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604332.243505,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604332.243651,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,17,1722604332.249198,443.0,65270.0,UDP
